Proteome Id	Organism Id	Protein count
UP000828767	2871521	63
UP000828768	1332140	65
UP000828782	2859473	107
UP000828784	2851083	65
UP000828785	2875722	87
UP000828797	2862773	44
UP000828798	2268620	44
UP000828801	2729570	15
UP000828806	2851085	111
UP000828838	2859349	64
UP000828851	2851972	91
UP000828854	2859479	95
UP000828862	2268616	43
UP000828889	2873345	72
UP000828997	2918896	74
UP000829064	2918264	273
UP000829067	2910954	74
UP000829100	2924073	56
UP000829102	2923254	51
UP000829107	2918926	54
UP000829147	2910927	102
UP000829359	2923251	110
UP000829377	2918922	75
UP000829378	2918927	55
UP000829385	2918920	44
UP000829403	2918924	76
UP000829450	2918925	77
UP000829561	2912627	190
UP000829649	2900314	99
UP000829694	2760664	128
UP000829870	2736366	93
UP000829912	2866665	39
UP000830008	1100043	197
UP000830184	2928859	71
UP000830185	2927635	297
UP000830187	2928862	198
UP000830188	2928864	114
UP000830197	2768771	6
UP000830250	2933275	119
UP000830275	3070910	149
UP000830293	2739681	74
UP000830307	2924887	69
UP000830399	2735927	3
UP000830420	2735939	4
UP000830424	2836076	49
UP000830682	2723766	52
UP000830719	2605775	134
UP000830829	2928754	62
UP000830962	2880837	99
UP000830967	2935866	116
UP000830995	2935722	478
UP000831021	2917160	222
UP000831025	2924902	56
UP000831047	2924716	93
UP000831066	2935723	441
UP000831071	2917161	221
UP000831086	10725	193
UP000831093	2930398	124
UP000831160	2924900	55
UP000831195	2880838	106
UP000831221	2914035	325
UP000831266	2927281	60
UP000831341	2924930	50
UP000831438	2766561	2
UP000831443	2766562	2
UP000831536	2936914	189
UP000831576	2927622	58
UP000831589	2924903	60
UP000831591	2924901	56
UP000831593	2928863	84
UP000831594	2924884	26
UP000831602	2928860	80
UP000831603	2928861	68
UP000831605	2924879	36
UP000831606	2917162	58
UP000831682	3071304	3
UP000831722	2928751	59
UP000831726	2928830	289
UP000831731	2202566	9
UP000831804	2594175	153
UP000831814	2873450	105
UP000831815	2873449	81
UP000831854	2928832	114
UP000831863	2605718	5
UP000831960	2930390	62
UP000832060	2599303	3
UP000832069	2935507	78
UP000832073	2924895	55
UP000838199	2891956	62
UP000838236	2891959	143
UP000838323	2904710	55
UP000838655	2897164	72
UP000838736	2904709	46
UP000838739	2891955	26
UP000838775	2904713	55
UP000838806	2904711	123
UP000838860	2893233	309
UP000839229	2891957	71
UP000839287	2904712	65
UP000887450	2956631	2
UP000887880	2716763	4
UP000887920	2703488	11
UP000888040	3070912	3
UP000888060	1027466	6
UP000888080	2689366	5
UP000888180	2800927	4
UP000888240	2778521	6
UP000888380	1927799	6
UP001046399	2851077	29
UP001046953	2851082	79
UP001054838	2876923	12
UP001055205	3071306	11
UP001055334	2914450	97
UP001055348	352236	7
UP001055374	2185132	3
UP001055383	2737680	3
UP001055392	2732827	10
UP001055424	2912296	80
UP001055428	2944956	106
UP001055455	2945945	83
UP001055458	2961991	34
UP001055515	2961681	298
UP001055521	2961711	74
UP001055532	2950152	102
UP001055552	2951272	76
UP001055570	2851069	20
UP001055573	2851068	22
UP001055587	2851072	54
UP001055601	2851086	52
UP001055609	2851070	87
UP001055611	2950300	278
UP001055634	2948599	497
UP001055663	2894303	40
UP001055673	2945970	80
UP001055688	2894302	61
UP001055694	2950765	5
UP001055721	2948609	82
UP001055786	2944951	63
UP001055815	2951255	69
UP001055816	2930391	96
UP001055843	2935733	87
UP001055847	2951270	100
UP001055904	2951632	20
UP001055935	2951266	65
UP001055954	2950793	93
UP001055977	2951265	101
UP001055992	2912294	48
UP001056005	2912295	61
UP001056045	2912292	87
UP001056056	2801497	84
UP001056071	2912289	53
UP001056094	2944653	58
UP001056130	2950467	72
UP001056154	2959430	59
UP001056158	2950725	591
UP001056173	2946093	57
UP001056178	2961708	312
UP001056197	2945915	22
UP001056206	2946099	75
UP001056207	2946092	41
UP001056215	2946108	29
UP001056256	2932863	15
UP001056277	2948597	547
UP001056293	2939130	55
UP001056329	2946083	60
UP001056348	2926091	124
UP001056376	2927265	109
UP001056409	2946100	65
UP001056424	2939129	67
UP001056435	2950783	95
UP001056460	2939131	86
UP001056465	2912595	170
UP001056468	2945940	57
UP001056505	2943837	62
UP001056518	2930315	79
UP001056542	2945929	68
UP001056545	2851076	24
UP001056570	2851075	80
UP001056575	2948602	113
UP001056585	2939127	86
UP001056599	1955172	2
UP001056608	2939132	70
UP001056630	2943833	152
UP001056651	2943832	277
UP001056653	2948603	98
UP001056722	2961714	59
UP001056735	2928916	6
UP001056749	2944952	65
UP001056758	2865825	74
UP001056771	2950461	62
UP001056780	2939734	90
UP001056804	2944756	6
UP001056818	2959429	64
UP001056875	2926106	47
UP001056883	2948611	99
UP001056904	2936871	55
UP001056905	2948588	60
UP001056906	2948587	48
UP001056915	2945129	76
UP001056921	2945916	81
UP001056943	2945965	86
UP001056945	2945957	98
UP001056960	2945902	84
UP001056973	2943841	79
UP001056986	2936924	90
UP001056991	2945128	61
UP001057013	2696367	8
UP001057063	2950328	47
UP001057085	2936912	66
UP001057102	2948610	74
UP001057164	2942418	69
UP001057209	2922327	97
UP001057233	2936911	119
UP001057237	2948596	53
UP001057278	2944657	71
UP001057304	2943835	321
UP001057349	2928915	8
UP001057359	2935725	86
UP001057386	2935726	81
UP001057393	2928917	6
UP001057418	2945958	71
UP001057422	2914025	217
UP001057427	2948594	304
UP001057434	2928919	6
UP001057442	2922329	66
UP001057446	2961710	58
UP001057449	2928918	5
UP001057478	2945959	54
UP001057484	2945131	73
UP001057519	2946118	30
UP001057524	2945130	243
UP001057529	2946121	66
UP001057683	2914491	36
UP001057756	2914506	44
UP001057764	2970333	47
UP001057809	2961988	78
UP001057827	2961989	84
UP001057839	2969612	76
UP001057841	2970325	56
UP001057912	2856996	119
UP001057980	2969617	64
UP001058012	2961990	69
UP001058017	2972469	76
UP001058093	2856997	176
UP001058134	2969619	80
UP001058140	2951247	72
UP001058179	2972467	80
UP001058217	2970488	64
UP001058223	2976424	79
UP001058264	2756149	3
UP001058274	2951252	267
UP001058329	2972435	68
UP001058355	2951401	99
UP001058387	2951249	255
UP001058418	2972439	82
UP001058449	2965192	53
UP001058462	2972437	73
UP001058466	2933955	64
UP001058481	2933957	109
UP001058491	2951202	236
UP001058493	2951250	248
UP001058496	2933956	79
UP001058557	2973486	15
UP001058558	2973487	55
UP001058567	2961683	56
UP001058572	2965206	99
UP001058579	2973496	215
UP001058590	2972386	232
UP001058660	2965191	75
UP001058689	2965205	135
UP001058703	2965194	69
UP001058726	2847286	25
UP001058743	2972465	47
UP001058775	2965183	71
UP001058827	2973498	68
UP001058864	2970334	66
UP001058865	2951402	84
UP001058908	2974052	98
UP001058910	2951253	233
UP001058924	2741065	257
UP001058934	2966443	491
UP001058946	2861006	60
UP001058957	2974051	96
UP001058961	2975545	11
UP001058987	2905512	3
UP001059027	2961841	111
UP001059071	2965180	92
UP001059111	2946090	65
UP001059112	2946115	62
UP001059127	2671519	25
UP001059153	2927264	89
UP001059155	2927255	73
UP001059192	2965181	164
UP001059196	2969659	53
UP001059213	2972463	298
UP001059223	2926105	74
UP001059233	2924898	43
UP001059322	2927266	89
UP001059329	2986045	63
UP001059334	2961713	84
UP001059353	2946106	21
UP001059364	2946082	65
UP001059382	2965179	23
UP001059423	2936457	85
UP001059426	2927299	96
UP001059427	2933069	57
UP001059461	2970336	86
UP001059485	2863680	216
UP001059502	2914463	65
UP001059526	2972441	209
UP001059531	2970351	56
UP001059570	2965184	81
UP001059585	2914470	68
UP001059600	2930316	118
UP001059613	2924973	63
UP001059667	2961686	76
UP001059668	2961685	70
UP001059675	2972142	397
UP001059684	2961687	49
UP001059691	2759209	300
UP001059694	2927240	69
UP001059709	2970352	78
UP001059717	2926081	54
UP001059718	2927247	90
UP001059780	2905508	3
UP001059806	2951396	26
UP001059842	2972438	54
UP001059862	2951240	76
UP001059875	2927288	65
UP001059928	2946104	57
UP001059948	2970335	109
UP001059969	2927268	23
UP001059970	2965214	90
UP001060030	2946103	26
UP001060037	2951227	59
UP001060043	2965212	99
UP001060045	2951205	74
UP001060063	2971101	57
UP001060072	2951233	53
UP001060140	2946114	69
UP001060190	2927290	92
UP001060193	2946116	25
UP001060210	2965217	107
UP001060233	2939123	78
UP001060237	2978124	62
UP001060247	2927273	108
UP001060249	2961709	45
UP001060271	2951208	222
UP001060296	2972516	258
UP001060316	2939122	40
UP001060355	2926099	84
UP001060364	2969428	60
UP001060371	2972515	88
UP001060387	2972874	63
UP001060389	2950795	104
UP001060519	2978981	73
UP001060583	2978975	57
UP001060620	2968431	62
UP001060790	2980500	55
UP001061066	2978488	106
UP001061116	2983356	1
UP001061182	2983355	2
UP001061404	2982875	239
UP001061536	2983323	69
UP001061724	2982223	65
UP001061784	2742449	5
UP001061831	2981578	74
UP001061858	2983349	225
UP001061889	2900273	49
UP001062317	2981580	84
UP001062344	2978493	94
UP001062406	2982834	63
UP001062694	2978494	103
UP001063033	2927284	67
UP001063213	2932672	20
UP001063328	2530114	12
UP001063516	2978499	73
UP001063527	2978482	80
UP001064100	2979363	53
UP001064200	2970491	51
UP001064281	2878264	73
UP001064394	2979362	59
UP001064442	2979361	51
UP001064598	2972496	78
UP001064695	2980552	33
UP001064866	2978982	64
UP001065252	2951262	190
UP001065336	2968382	240
UP001065597	2951264	110
UP001065640	2972385	244
UP001065656	2983321	27
UP001065662	2585741	22
UP001065679	2979358	54
UP001065708	2979360	60
UP001072882	1665361	9
UP001097704	2955582	88
UP001139742	2720924	6
UP001139748	2720915	5
UP001139751	2664232	5
UP001139752	2664230	4
UP001139767	2720918	5
UP001139773	2664233	5
UP001139785	2720930	4
UP001139786	2720929	5
UP001139787	2720920	5
UP001139805	2720916	5
UP001139822	2720923	7
UP001139828	2720919	5
UP001139830	2720914	6
UP001139845	2720928	6
UP001139861	2720922	6
UP001139862	2720921	7
UP001139867	2664229	4
UP001139868	2664228	4
UP001139909	2655021	3
UP001139918	2720926	5
UP001139976	2720927	4
UP001140022	2720931	5
UP001140023	2720935	4
UP001140041	2720932	5
UP001140061	2720936	5
UP001142430	2169901	96
UP001142913	2770617	53
UP001142926	2770615	48
UP001142980	2770616	51
UP001143466	2879123	89
UP001144438	2886493	6
UP001144511	2886492	5
UP001144512	2886487	6
UP001144525	2886490	5
UP001144547	2886489	5
UP001144549	2886486	6
UP001144551	2886482	6
UP001144556	2886479	6
UP001144563	2886484	5
UP001144564	2886483	6
UP001144567	2886475	6
UP001144581	2886491	6
UP001144584	2886481	7
UP001144586	2886480	5
UP001144589	2886476	5
UP001144603	2886478	7
UP001144636	2964732	9
UP001144639	2964734	24
UP001144681	2964733	14
UP001144691	2886499	6
UP001144704	2861289	67
UP001144706	2856860	89
UP001144713	2886496	5
UP001144716	2886500	5
UP001144745	2886495	6
UP001144747	2886502	6
UP001144761	2863150	67
UP001144770	2886497	6
UP001144781	2886501	6
UP001145598	2886444	6
UP001145631	2886448	5
UP001145652	2886447	6
UP001145653	2886446	6
UP001145688	2886450	7
UP001145689	2886449	6
UP001145874	2886473	6
UP001145879	2886463	7
UP001145895	2886471	6
UP001145897	2886469	8
UP001145909	2886466	6
UP001145912	2886474	7
UP001145914	2886472	7
UP001145918	2886464	6
UP001145936	2886455	7
UP001145939	2886452	5
UP001145948	2886468	6
UP001145957	2886462	6
UP001145966	2886459	7
UP001145984	2886458	6
UP001145985	2886453	6
UP001146005	2886454	6
UP001146020	2886461	5
UP001146021	2886460	7
UP001146023	2886457	7
UP001146354	2886439	6
UP001148453	1327959	125
UP001149078	2886443	7
UP001149137	2886437	6
UP001149138	2886434	5
UP001149193	2886438	6
UP001149197	2886442	7
UP001149223	2886441	6
UP001149224	2886440	5
UP001150662	2202560	1
UP001151210	120505	175
UP001152597	2963183	277
UP001152639	2963180	59
UP001152689	2963163	93
UP001152690	2963198	305
UP001152699	2963199	49
UP001152708	2963169	96
UP001152709	2963202	46
UP001152733	2963176	88
UP001152735	2963196	45
UP001152738	2963185	265
UP001152760	2963200	45
UP001152761	2963172	70
UP001152763	2963207	273
UP001152764	2963174	93
UP001152771	2963209	285
UP001152839	2963170	73
UP001152842	2963210	99
UP001152844	2963173	83
UP001152853	2963167	75
UP001152854	2963189	102
UP001152855	2963191	59
UP001152860	2963204	92
UP001152861	2963205	86
UP001152862	2963206	62
UP001152873	2963171	238
UP001152936	2963164	98
UP001152950	2963184	84
UP001152956	2963181	46
UP001152962	2963188	89
UP001152963	2963182	99
UP001153017	2963177	95
UP001153028	2963175	276
UP001154110	2898836	48
UP001156205	3003230	86
UP001156221	2985648	92
UP001156249	2916630	66
UP001156258	2995601	184
UP001156261	3003232	58
UP001156324	2946110	50
UP001156362	2946076	24
UP001156385	2946085	64
UP001156388	2946122	31
UP001156395	3003235	84
UP001156404	2946091	46
UP001156405	2946124	64
UP001156762	2812031	5
UP001156763	2798807	5
UP001156764	3070160	5
UP001156779	2905465	3
UP001156783	2836142	3
UP001156919	3071321	73
UP001156951	3071320	68
UP001157003	3071322	64
UP001157400	3058189	23
UP001158215	2867550	4
UP001161337	2204155	3
UP001161352	3120769	2
UP001161480	2983915	24
UP001161499	2973795	3
UP001161540	2803971	6
UP001161560	3004219	8
UP001161669	3114988	461
UP001161809	2980088	68
UP001162013	2755484	1
UP001162014	2755483	1
UP001162095	2840018	6
UP001162097	2789855	1
UP001162105	2816840	1
UP001162106	2816839	1
UP001162120	3134525	167
UP001162233	1207438	126
UP001162253	2501281	1
UP001162255	2750811	1
UP001162304	2768784	44
UP001162813	2914167	78
UP001162967	2983353	123
UP001162995	2983352	130
UP001162996	2983351	196
UP001162997	2996092	58
UP001163009	2983354	143
UP001163124	3003704	106
UP001163173	2995279	234
UP001163174	2927248	85
UP001163195	2982923	76
UP001163204	2995280	9
UP001163275	1137744	209
UP001163279	2981553	63
UP001163296	2973661	78
UP001163316	2950473	95
UP001163326	2966628	99
UP001163333	2978980	39
UP001163334	2978503	557
UP001163347	2985667	124
UP001163351	2965213	91
UP001163359	2981552	55
UP001163385	2981540	58
UP001163413	2999013	84
UP001163530	2998990	105
UP001163534	2998894	105
UP001163543	2999018	69
UP001163546	2999012	83
UP001163567	2998893	66
UP001163582	2998994	110
UP001163627	2991875	5
UP001163678	2936517	60
UP001163679	2936518	191
UP001163706	2936521	68
UP001163712	2982894	55
UP001163725	2982915	82
UP001163728	2996046	55
UP001163735	2982914	116
UP001163741	2936520	73
UP001163742	2936519	72
UP001163744	2769357	48
UP001163745	2873346	93
UP001163768	2982872	73
UP001163776	2982903	89
UP001163782	2992846	65
UP001163783	2996088	260
UP001163954	2996065	85
UP001163958	2996182	93
UP001163970	2996180	62
UP001164001	2996059	234
UP001164002	2996096	60
UP001164028	2936822	38
UP001164029	2996116	95
UP001164165	2749416	62
UP001164261	2996149	107
UP001164277	2961702	52
UP001164278	2928836	42
UP001164291	2995628	84
UP001164353	2981625	27
UP001164378	2985549	64
UP001164379	2985548	67
UP001164387	2985651	24
UP001164403	2985561	94
UP001164405	2985444	99
UP001164423	2985443	93
UP001164424	2985286	46
UP001164443	2981567	91
UP001164535	3003635	15
UP001164549	2975532	74
UP001164550	2975534	55
UP001164551	2982919	220
UP001164555	3015924	95
UP001164590	3015925	167
UP001164646	2996154	212
UP001164797	2985324	50
UP001164798	2985314	84
UP001164835	2985311	96
UP001164837	2985319	69
UP001164838	2985293	88
UP001164854	2985313	100
UP001164855	2985316	96
UP001164874	2985546	75
UP001164880	2985321	74
UP001164889	2985565	68
UP001164900	2972502	70
UP001164903	2968246	109
UP001164923	2927294	70
UP001164924	2985567	62
UP001164925	2985568	75
UP001164941	2985566	64
UP001164942	2985569	71
UP001176980	3029265	13
UP001177184	2981581	51
UP001177197	2873344	54
UP001177242	2836140	93
UP001177412	2965063	80
UP001177413	2969640	46
UP001177415	2965059	65
UP001177416	2965060	60
UP001177460	2969642	66
UP001177608	2832316	27
UP001177621	3049372	106
UP001177641	3046263	70
UP001178033	3034677	61
UP001178059	3038282	77
UP001178062	3028475	79
UP001178076	3038313	68
UP001178108	3043431	71
UP001178403	3031940	12
UP001178481	2831613	44
UP001178509	3040667	83
UP001178511	3049951	54
UP001178541	2832567	58
UP001178820	555599	1
UP001178838	935288	2
UP001178840	562747	1
UP001178886	649193	1
UP001178916	908022	1
UP001178942	908084	1
UP001178949	2575590	4
UP001179220	2743932	66
UP001179622	2930399	16
UP001179931	2741860	1
UP001179932	2741858	1
UP001179944	2741857	1
UP001179947	2741859	1
UP001180042	371412	1
UP001180178	3044217	60
UP001180368	3044218	50
UP001180415	2689385	3
UP001182171	3053875	60
UP001182174	3053874	49
UP001182233	3074390	28
UP001182455	3034917	51
UP001182504	3043919	82
UP001182714	3015214	4
UP001183216	3071165	5
UP001183285	3071166	6
UP001183287	2838133	10
UP001183305	2838078	4
UP001183306	3071164	9
UP001183457	3071169	8
UP001183478	3071168	5
UP001183490	3071167	7
UP001183709	3065407	70
UP001183894	2838329	6
UP001184184	2867097	2
UP001184511	2905443	1
UP001184749	2965526	4
UP001184775	1673643	3
UP001184804	2800199	2
UP001185156	3018818	9
UP001189395	2827587	59
UP001189888	2828212	48
UP001199957	2910960	90
UP001200024	2914169	62
UP001200073	2832315	68
UP001200142	2910754	61
UP001200219	2910763	97
UP001200740	2910755	68
UP001200761	2832317	74
UP001200776	2900269	90
UP001202581	2914443	210
UP001205010	2973489	59
UP001208359	2996063	119
UP001210043	3003808	198
UP001210104	2968633	147
UP001210172	2880884	82
UP001210225	2968682	244
UP001210243	3017300	58
UP001210258	2968531	17
UP001210280	2968549	64
UP001210297	3017306	17
UP001210305	2968552	61
UP001210330	3017786	60
UP001210348	2874295	173
UP001210351	2968636	57
UP001210373	2968680	20
UP001210378	2968615	46
UP001210394	2968572	44
UP001210396	3003363	60
UP001210632	3003841	80
UP001210655	3017787	54
UP001210700	2968612	22
UP001210808	2968622	67
UP001210821	3003370	47
UP001210905	3017312	26
UP001210923	2968664	18
UP001210941	3003842	72
UP001210967	3017305	67
UP001210975	3017304	59
UP001210981	2968621	75
UP001210984	2968645	62
UP001211029	3017068	69
UP001211049	3003698	62
UP001211059	2998497	41
UP001211069	2968559	65
UP001211107	2968678	18
UP001211143	3003790	45
UP001211166	2880885	98
UP001211197	2968638	98
UP001211240	2968629	53
UP001211260	2968601	40
UP001211275	2836077	121
UP001211305	3017166	78
UP001211333	3003706	71
UP001211366	3017310	59
UP001211369	3017788	115
UP001211391	3017301	53
UP001211472	3003839	86
UP001211565	3003840	54
UP001211581	3017302	22
UP001211628	2968540	49
UP001211639	3017169	45
UP001211642	3003835	78
UP001211660	2968579	146
UP001211679	2995634	50
UP001211688	3003729	97
UP001211745	2968631	117
UP001211762	2968665	78
UP001211805	3003362	60
UP001211845	2968668	43
UP001211881	2968651	116
UP001211903	2968532	59
UP001211932	3003705	71
UP001211986	3003693	79
