Proteome Id	Organism Id
UP000134313	1605972
UP000134372	111469
UP000134428	1819306
UP000134478	1272959
UP000134533	1788443
UP000134640	1692261
UP000134836	46916
UP000134884	485241
UP000135107	3052559
UP000135812	104388
UP000135983	687387
UP000136088	1634381
UP000136128	1618243
UP000136133	936308
UP000136187	273355
UP000136225	1538456
UP000136399	931972
UP000136417	1379695
UP000136421	1230253
UP000136942	1460451
UP000136988	2004965
UP000137020	1574361
UP000137123	1634487
UP000137490	1506568
UP000137862	1692247
UP000138111	170325
UP000138147	1379724
UP000138572	2050925
UP000138996	195059
UP000139093	1618234
UP000139113	1803034
UP000139255	1891751
UP000139264	2065052
UP000139373	1608083
UP000139471	1543245
UP000139570	28871
UP000139905	1788452
UP000140123	1569258
UP000140289	10386
UP000140360	1891761
UP000140422	10510
UP000140739	687354
UP000140929	1535291
UP000141023	1471047
UP000141160	2065054
UP000141413	1272947
UP000141790	324685
UP000141842	573199
UP000142172	1618255
UP000142322	1379714
UP000142477	336486
UP000142668	693015
UP000142997	1159906
UP000143088	1965064
UP000143187	1219896
UP000143247	1585246
UP000143664	172864
UP000143817	742915
UP000144034	1853202
UP000144037	1620892
UP000144236	1159902
UP000144241	687355
UP000144311	240426
UP000144590	10320
UP000144687	1608047
UP000144818	1272958
UP000144831	1618260
UP000144843	2170205
UP000145072	1308859
UP000145486	1537975
UP000145727	380435
UP000145747	471285
UP000145802	1497391
UP000145959	1618235
UP000145988	485242
UP000146163	45029
UP000146235	40050
UP000146258	742916
UP000146330	31612
UP000146376	1002359
UP000146613	411854
UP000146808	1435294
UP000146944	764599
UP000147262	687380
UP000147426	1618238
UP000147555	1618241
UP000147559	1457166
UP000147721	228277
UP000147829	1680894
UP000148232	322067
UP000148310	687353
UP000148566	519376
UP000148789	980635
UP000148838	1105386
UP000148852	1459044
UP000149016	10334
UP000149126	1379722
UP000149132	1588764
UP000149296	1618248
UP000149345	1272942
UP000149858	1170506
UP000150102	1623687
UP000150202	1678234
UP000150214	1408137
UP000150235	1972569
UP000150882	35334
UP000151067	2849508
UP000151502	1379711
UP000151607	1535290
UP000151881	1618244
UP000151918	1508712
UP000152383	47680
UP000152557	999729
UP000152684	1658615
UP000152762	10398
UP000152857	687372
UP000152966	11587
UP000153330	1195087
UP000153343	1795999
UP000153605	120499
UP000153654	2758133
UP000153665	1868218
UP000153683	1105384
UP000154120	1788449
UP000154153	40062
UP000154225	2170201
UP000154291	2035845
UP000154329	1690672
UP000154509	1972623
UP000154597	114429
UP000154645	1972567
UP000154838	11287
UP000154903	493803
UP000155130	687376
UP000155591	2170103
UP000155737	1788436
UP000156487	1881951
UP000156526	1531284
UP000156693	2004966
UP000156881	1891736
UP000156919	998864
UP000157177	687370
UP000157474	1211480
UP000157582	11660
UP000157603	759753
UP000157800	1234883
UP000158017	1303334
UP000158035	1506573
UP000158059	1699316
UP000158189	70566
UP000158204	1117633
UP000158370	1479613
UP000158532	1692250
UP000158564	687371
UP000158635	10376
UP000158662	1618245
UP000158680	69156
UP000159358	36348
UP000159498	207343
UP000160503	1491491
UP000160537	1634484
UP000160798	128987
UP000160808	1985392
UP000160822	1618250
UP000161081	1408257
UP000161175	1692246
UP000161274	1454033
UP000161625	1692243
UP000161882	221703
UP000161901	1463817
UP000162001	1006584
UP000162045	1034793
UP000162179	2065047
UP000162613	2698728
UP000162740	415382
UP000162892	1520002
UP000162899	80941
UP000163039	1692258
UP000163303	208491
UP000163324	1002360
UP000163738	943908
UP000163741	1802949
UP000163854	318836
UP000163971	130329
UP000164199	200403
UP000164342	1985699
UP000164617	40270
UP000164653	1076255
UP000164947	68887
UP000164976	1234881
UP000165262	1168547
UP000165507	1737523
UP000165522	10345
UP000165562	1379725
UP000165652	1590650
UP000165934	1642515
UP000166181	194540
UP000166209	200402
UP000166529	1795983
UP000166646	603003
UP000167073	481315
UP000167086	183407
UP000167233	1611039
UP000167590	1159908
UP000167719	1158190
UP000167793	10524
UP000168127	318834
UP000168191	1985401
UP000168761	1678145
UP000168861	1985400
UP000168915	28280
UP000169135	318843
UP000169232	1692244
UP000169453	1170505
UP000169518	932699
UP000169682	1972570
UP000169930	1574422
UP000169999	1380894
UP000170148	1203539
UP000170197	1379719
UP000170243	1574362
UP000170423	1379708
UP000170840	1379718
UP000170849	687365
UP000171028	1520935
UP000171487	715223
UP000171554	35313
UP000171565	1965063
UP000171571	11048
UP000171619	1379707
UP000171832	1173709
UP000172221	1272960
UP000172234	2849730
UP000172453	1673638
UP000172761	687346
UP000172856	1416745
UP000173083	586029
UP000173328	1788434
UP000173842	1788438
UP000173892	1618237
UP000173965	1343901
UP000174178	1692260
UP000174232	2169919
UP000175124	2847851
UP000175168	37108
UP000179300	2065049
UP000181617	1618189
UP000189773	2848094
UP000201042	1923108
UP000201046	1685732
UP000201049	1454028
UP000201056	1608104
UP000201060	1923456
UP000201061	1922722
UP000201072	1685746
UP000201082	1906317
UP000201088	1923104
UP000201089	1922822
UP000201092	1923759
UP000201094	1922655
UP000201096	1923530
UP000201103	2016459
UP000201118	1561150
UP000201119	1922823
UP000201121	1923296
UP000201123	463392
UP000201128	1923738
UP000201132	1112202
UP000201133	1923011
UP000201136	1978920
UP000201138	1746057
UP000201139	1922493
UP000201141	1569053
UP000201142	1765754
UP000201143	652718
UP000201146	1923658
UP000201151	1922559
UP000201153	1770613
UP000201166	1923345
UP000201167	264076
UP000201170	1825924
UP000201174	1922811
UP000201177	194445
UP000201180	1923191
UP000201181	1923235
UP000201184	1923369
UP000201186	1608063
UP000201192	1923258
UP000201193	640897
UP000201197	1923271
UP000201198	1592091
UP000201200	1923619
UP000201208	12194
UP000201213	1985411
UP000201218	1923368
UP000201219	1608533
UP000201222	1922688
UP000201223	1923565
UP000201226	1922657
UP000201229	1923617
UP000201234	1923400
UP000201236	1923232
UP000201237	1923199
UP000201238	1923481
UP000201240	1926501
UP000201244	1093773
UP000201247	3052314
UP000201249	1923002
UP000201251	1647374
UP000201257	12294
UP000201259	1923626
UP000201260	1133751
UP000201264	378833
UP000201267	1926997
UP000201270	1758139
UP000201271	35593
UP000201278	1922487
UP000201281	674954
UP000201286	1922893
UP000201287	229030
UP000201294	1923222
UP000201295	1922666
UP000201296	349681
UP000201297	1922721
UP000201310	98383
UP000201312	1206313
UP000201316	1985373
UP000201320	1922810
UP000201325	1923356
UP000201332	45224
UP000201334	204928
UP000201338	1923680
UP000201340	1980633
UP000201342	1923236
UP000201349	165250
UP000201353	1923228
UP000201356	1926998
UP000201357	1055750
UP000201359	1923422
UP000201363	226613
UP000201365	1778560
UP000201368	1123754
UP000201370	1592083
UP000201373	1735591
UP000201379	1923383
UP000201380	1923205
UP000201383	1923373
UP000201390	1291515
UP000201395	1922728
UP000201397	1923723
UP000201399	1923558
UP000201400	1923270
UP000201402	1922547
UP000201410	1129034
UP000201414	1923464
UP000201417	1922884
UP000201418	2012619
UP000201419	79236
UP000201425	939923
UP000201426	1685780
UP000201427	1778558
UP000201428	549205
UP000201429	642255
UP000201431	1177630
UP000201433	85454
UP000201435	1923628
UP000201436	1685781
UP000201441	1922662
UP000201446	1923452
UP000201447	191289
UP000201452	1923324
UP000201453	1986505
UP000201454	1923446
UP000201456	1923676
UP000201457	1922725
UP000201462	1985968
UP000201463	1922591
UP000201464	67761
UP000201468	1746060
UP000201469	1923322
UP000201471	1282444
UP000201488	1923282
UP000201489	1381007
UP000201490	132477
UP000201492	1923659
UP000201493	1923340
UP000201495	1938656
UP000201497	1941239
UP000201502	1923094
UP000201505	2773314
UP000201507	2560349
UP000201509	1608110
UP000201510	524023
UP000201513	282786
UP000201516	1170425
UP000201518	1922933
UP000201521	45455
UP000201527	1746070
UP000201531	1521390
UP000201535	317027
UP000201536	1923372
UP000201537	1923163
UP000201538	1985418
UP000201540	1922804
UP000201544	1923672
UP000201546	1923425
UP000201549	1569055
UP000201551	1922588
UP000201553	1923218
UP000201564	1923662
UP000201567	1926502
UP000201574	1163537
UP000201575	1592098
UP000201577	1701405
UP000201582	1922365
UP000201585	1922557
UP000201586	1922483
UP000201591	1088890
UP000201592	1922716
UP000201595	1685783
UP000201597	152217
UP000201598	1930298
UP000201599	1608440
UP000201603	2170000
UP000201604	1923492
UP000201608	1306546
UP000201618	1608119
UP000201619	1527523
UP000201629	1922723
UP000201637	526476
UP000201644	1922548
UP000201645	335187
UP000201653	1923289
UP000201657	1922873
UP000201659	356862
UP000201669	1685779
UP000201671	1923692
UP000201672	1923600
UP000201673	1907767
UP000201678	1922624
UP000201679	1608112
UP000201683	185218
UP000201684	1755785
UP000201686	1923274
UP000201690	12042
UP000201691	1922680
UP000201694	642256
UP000201696	1923093
UP000201701	1923135
UP000201713	2016426
UP000201714	1923158
UP000201716	1923394
UP000201717	1383052
UP000201718	1923389
UP000201719	1856030
UP000201722	1923110
UP000201730	1608048
UP000201739	1631303
UP000201742	1922868
UP000201746	1592100
UP000201748	1923691
UP000201752	1923561
UP000201758	1923708
UP000201759	1746069
UP000201760	1778559
UP000201761	1922566
UP000201762	1923746
UP000201763	73497
UP000201764	1923604
UP000201765	1923674
UP000201766	1904411
UP000201774	1922993
UP000201776	1592103
UP000201780	233051
UP000201781	1432563
UP000201782	1608075
UP000201787	157270
UP000201788	1608065
UP000201790	253702
UP000201792	1923555
UP000201799	1923442
UP000201803	1923294
UP000201804	2010248
UP000201805	1685773
UP000201807	1922703
UP000201814	1923633
UP000201815	1923599
UP000201817	1922530
UP000201827	1923421
UP000201828	666859
UP000201831	1922772
UP000201832	172220
UP000201836	1872710
UP000201841	1922836
UP000201843	1923642
UP000201845	1923742
UP000201848	1922792
UP000201852	1923685
UP000201856	1923479
UP000201860	1922697
UP000201862	2848082
UP000201865	1034377
UP000201866	1867943
UP000201868	1904410
UP000201869	1923605
UP000201870	1923484
UP000201876	1849537
UP000201887	1922779
UP000201890	1922651
UP000201891	1923731
UP000201893	1922527
UP000201895	1955175
UP000201897	1923143
UP000201899	12458
UP000201903	909206
UP000201908	1353795
UP000201910	1381104
UP000201916	1922362
UP000201922	1871153
UP000201924	1923286
UP000201927	1922691
UP000201930	260377
UP000201935	12182
UP000201937	1923740
UP000201941	1922695
UP000201948	1923125
UP000201949	1922637
UP000201961	1922937
UP000201964	1432565
UP000201965	1685749
UP000201973	83839
UP000201976	1592104
UP000201981	1592088
UP000201993	1923404
UP000201994	1922689
UP000201995	1978413
UP000202001	1608111
UP000202002	1714367
UP000202019	1923618
UP000202020	1522179
UP000202021	1859161
UP000202024	40067
UP000202025	1777016
UP000202028	1922706
UP000202034	1922879
UP000202035	1922720
UP000202040	1923255
UP000202042	1685771
UP000202044	1923695
UP000202047	1923463
UP000202048	1923474
UP000202053	1923241
UP000202054	199361
UP000202057	1922895
UP000202058	1923130
UP000202063	1922541
UP000202066	1922492
UP000202072	1809767
UP000202082	1685774
UP000202084	1923380
UP000202090	1955198
UP000202098	1922609
UP000202106	1922894
UP000202109	1923233
UP000202116	1923225
UP000202121	1923257
UP000202122	1922656
UP000202123	1922816
UP000202125	1046403
UP000202126	1923467
UP000202132	33760
UP000202134	1923760
UP000202135	1925153
UP000202140	1922667
UP000202141	1923152
UP000202142	1922654
UP000202147	1923210
UP000202155	1913125
UP000202159	944580
UP000202163	642251
UP000202165	1923288
UP000202169	1922366
UP000202171	1685750
UP000202177	1923541
UP000202178	1923336
UP000202184	1923634
UP000202186	66200
UP000202191	1476909
UP000202197	1923757
UP000202199	1922824
UP000202200	1923160
UP000202202	1425362
UP000202207	1922857
UP000202208	1922767
UP000202212	935473
UP000202213	47900
UP000202215	1922534
UP000202218	1923543
UP000202226	1979541
UP000202229	1922561
UP000202237	1922433
UP000202239	1923661
UP000202245	1922896
UP000202247	1923204
UP000202257	1922867
UP000202262	1923136
UP000202263	1923331
UP000202264	1922737
UP000202267	1922870
UP000202270	262957
UP000202273	1922972
UP000202274	1922629
UP000202277	112229
UP000202281	1923095
UP000202286	1986477
UP000202288	1843739
UP000202290	1923540
UP000202292	1922560
UP000202294	1923358
UP000202299	1346815
UP000202303	1714363
UP000202311	40687
UP000202312	194443
UP000202313	134632
UP000202314	1922989
UP000202319	759124
UP000202321	1923114
UP000202322	1312929
UP000202323	1521388
UP000202324	31503
UP000202325	1685785
UP000202329	1923351
UP000202330	1922536
UP000202334	1986479
UP000202335	1923707
UP000202337	912320
UP000202338	1922673
UP000202340	1923305
UP000202346	1922795
UP000202350	1922926
UP000202351	1804155
UP000202354	167021
UP000202355	216614
UP000202360	1922874
UP000202361	1965344
UP000202362	1981916
UP000202363	438782
UP000202366	1714368
UP000202367	1608066
UP000202368	1922564
UP000202370	1923261
UP000202373	1282443
UP000202374	1923623
UP000202378	1923281
UP000202388	1923399
UP000202389	1519401
UP000202397	1608126
UP000202399	1462682
UP000202405	1685760
UP000202408	1922392
UP000202409	1922802
UP000202416	1922549
UP000202418	1986478
UP000202425	1923102
UP000202429	1923382
UP000202433	1922562
UP000202436	1170656
UP000202438	12319
UP000202441	112227
UP000202446	1293961
UP000202454	1922627
UP000202456	2169987
UP000202459	1930302
UP000202465	301865
UP000202472	1922529
UP000202478	1439894
UP000202482	1488574
UP000202483	1922821
UP000202490	1923117
UP000202493	1923234
UP000202494	1923451
UP000202500	1519391
UP000202508	1685741
UP000202509	1923262
UP000202510	1711685
UP000202513	1923012
UP000202515	1922858
UP000202517	1922862
UP000202519	1608067
UP000202522	1923001
UP000202523	1922622
UP000202524	1922734
UP000202527	1923194
UP000202534	1441799
UP000202541	1923198
UP000202543	1922681
UP000202547	1756832
UP000202549	1923239
UP000202551	1922603
UP000202554	375546
UP000202555	12473
UP000202557	1923304
UP000202559	1923531
UP000202562	1608089
UP000202563	248062
UP000202564	2773460
UP000202567	1923081
UP000202570	1746063
UP000202577	1922992
UP000202582	1922815
UP000202590	1923291
UP000202592	1685738
UP000202593	1685769
UP000202599	1685768
UP000202602	1608045
UP000202606	39681
UP000202607	1904884
UP000202609	1923238
UP000202610	1849544
UP000202612	1608107
UP000202615	131226
UP000202617	2013968
UP000202624	337826
UP000202627	1923265
UP000202631	1923764
UP000202632	1923170
UP000202633	1922661
UP000202638	1940252
UP000202641	192021
UP000202648	1923366
UP000202653	445435
UP000202664	138982
UP000202671	1608072
UP000202673	1922619
UP000202683	1922618
UP000202684	1923242
UP000202685	1923406
UP000202688	1923745
UP000202692	1923254
UP000202696	2033633
UP000202704	131082
UP000202705	1923739
UP000202707	1923332
UP000202708	1922699
UP000202717	693893
UP000202722	1922818
UP000202727	642252
UP000202733	1923419
UP000202739	1955196
UP000202748	1941233
UP000202750	1922586
UP000202754	1922885
UP000202755	1922605
UP000202762	1923223
UP000202769	1922789
UP000202770	1922724
UP000202774	1923721
UP000202779	1454026
UP000202787	223320
UP000202789	1922872
UP000202791	1425363
UP000202794	65467
UP000202795	47669
UP000202796	1923726
UP000202800	1922799
UP000202801	646010
UP000202806	556524
UP000202809	106331
UP000202811	1457165
UP000202814	1923292
UP000202816	1923211
UP000202817	1923684
UP000202821	35289
UP000202824	1162083
UP000202825	1922696
UP000202826	1923441
UP000202828	1923775
UP000202830	1913124
UP000202833	1849535
UP000202834	1923219
UP000202835	1170422
UP000202836	263004
UP000202838	11901
UP000202843	2560568
UP000202848	1844927
UP000202849	1923737
UP000202852	1922675
UP000202861	1592086
UP000202863	104581
UP000202864	1923699
UP000202865	1922682
UP000202866	1685766
UP000202867	1923088
UP000202869	1685754
UP000202871	1923120
UP000202875	1923643
UP000202876	1922430
UP000202880	1592085
UP000202882	1922659
UP000202883	1922796
UP000202887	1923392
UP000202890	1922497
UP000202891	1922807
UP000202897	1922525
UP000202902	1923119
UP000202909	1923621
UP000202910	1923730
UP000202912	12165
UP000202915	379892
UP000202928	447171
UP000202933	1972995
UP000202939	1923454
UP000202940	1805467
UP000202949	1922771
UP000202950	1685756
UP000202951	1923106
UP000202953	1922599
UP000202954	12178
UP000202957	1798085
UP000202961	1923603
UP000202965	1923489
UP000202970	1685764
UP000202975	133789
UP000202976	2849739
UP000202978	1922630
UP000202981	1923004
UP000202984	1923195
UP000202989	31744
UP000202990	1685775
UP000202996	155414
UP000202997	1923260
UP000203004	1923307
UP000203005	1923542
UP000203006	1923316
UP000203007	1922701
UP000203008	1923693
UP000203009	1922658
UP000203010	1922787
UP000203013	99585
UP000203016	1923652
UP000203020	1923735
UP000203021	1843768
UP000203022	1923598
UP000203023	1922693
